script_id,imdb_character_name,words,gender,age,imdb_id,title,year,gross
4286,reba,312,female,NA,tt0452625,Good Luck Chuck,2007,44
4286,stu,1947,male,31,tt0452625,Good Luck Chuck,2007,44
4288,Clinton Davis,858,male,66,tt2304953,Reasonable Doubt,2014,NA
4288,coroner,139,male,NA,tt2304953,Reasonable Doubt,2014,NA
4288,da jones,131,male,50,tt2304953,Reasonable Doubt,2014,NA
4288,det. blake kano,715,female,50,tt2304953,Reasonable Doubt,2014,NA
4288,dr. brown,172,female,NA,tt2304953,Reasonable Doubt,2014,NA
4288,Judge G. Mckenn,254,male,NA,tt2304953,Reasonable Doubt,2014,NA
4288,levy,637,male,NA,tt2304953,Reasonable Doubt,2014,NA
4288,mitch brockden,3309,male,36,tt2304953,Reasonable Doubt,2014,NA
4288,rachel brockden,320,female,36,tt2304953,Reasonable Doubt,2014,NA
4288,reporter #1 (je,206,male,NA,tt2304953,Reasonable Doubt,2014,NA
4288,secretary,131,female,NA,tt2304953,Reasonable Doubt,2014,NA
4288,stuart wilson,428,male,33,tt2304953,Reasonable Doubt,2014,NA
4292,angie,146,female,34,tt0099685,Goodfellas,1990,96
4292,billy batts,150,male,51,tt0099685,Goodfellas,1990,96
4292,henry hill,7899,male,36,tt0099685,Goodfellas,1990,96
4292,henry's older c,132,female,5,tt0099685,Goodfellas,1990,96
4292,jimmy two times,1149,male,NA,tt0099685,Goodfellas,1990,96
4292,karen hill,2371,female,36,tt0099685,Goodfellas,1990,96
4292,karen's mother,207,female,NA,tt0099685,Goodfellas,1990,96
4292,mickey conway,140,female,44,tt0099685,Goodfellas,1990,96
4292,sonny bunz,224,male,52,tt0099685,Goodfellas,1990,96
4292,tommy devito,707,male,47,tt0099685,Goodfellas,1990,96
4306,ahmed zubaidi,191,male,NA,tt0947810,Green Zone,2010,38
4306,briggs,362,male,47,tt0947810,Green Zone,2010,38
4306,colonel bethel,286,male,NA,tt0947810,Green Zone,2010,38
4306,freddy,698,male,30,tt0947810,Green Zone,2010,38
4306,lawrie dayne,750,female,42,tt0947810,Green Zone,2010,38
4306,martin brown,1167,male,55,tt0947810,Green Zone,2010,38
4306,michaels,408,male,NA,tt0947810,Green Zone,2010,38
4306,miller,2472,male,40,tt0947810,Green Zone,2010,38
4306,mr rose,128,male,NA,tt0947810,Green Zone,2010,38
4306,perry,191,male,NA,tt0947810,Green Zone,2010,38
4306,potts,215,male,NA,tt0947810,Green Zone,2010,38
4306,seyyed hamza,468,male,NA,tt0947810,Green Zone,2010,38
4306,wilkins,155,male,41,tt0947810,Green Zone,2010,38
4306,young iraqi man,121,male,NA,tt0947810,Green Zone,2010,38
4308,beth - beller's,306,female,48,tt1234654,Greenberg,2010,4
4308,carol greenberg,118,female,NA,tt1234654,Greenberg,2010,4
4308,florence marr,2541,female,27,tt1234654,Greenberg,2010,4
4308,gina,188,female,30,tt1234654,Greenberg,2010,4
4308,greenberg boy,6088,male,NA,tt1234654,Greenberg,2010,4
4308,ivan schrank,1235,male,43,tt1234654,Greenberg,2010,4
4308,muriel,110,female,21,tt1234654,Greenberg,2010,4
4308,sara,291,female,21,tt1234654,Greenberg,2010,4
4311,annie brackett,1025,female,30,tt0373883,Halloween,2007,73
4311,bob simms,135,male,NA,tt0373883,Halloween,2007,73
4311,dr. samuel loom,806,male,64,tt0373883,Halloween,2007,73
4311,laurie strode,1278,female,18,tt0373883,Halloween,2007,73
4311,lindsey wallace,117,female,NA,tt0373883,Halloween,2007,73
4311,lynda,455,female,28,tt0373883,Halloween,2007,73
4311,sheriff lee bra,391,male,57,tt0373883,Halloween,2007,73
4311,taylor madison,156,male,43,tt0373883,Halloween,2007,73
4311,tommy doyal,339,male,11,tt0373883,Halloween,2007,73
4315,brady,311,male,24,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,darlene carruth,146,female,NA,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,dr. sam loomis,537,male,69,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,earl,183,male,58,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,jamie lloyd,372,female,11,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,kelly meeker,126,female,23,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,rachel carruthe,858,female,25,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,rev. jackson p.,118,male,65,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,richard carruth,141,male,36,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,sheriff ben mee,676,male,44,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4315,woman attendant,139,female,NA,tt0095271,Halloween 4: The Return of Michael Myers,1988,37
4317,amy,122,female,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,blake,385,female,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,carter,433,male,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,deputy clark,119,male,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,eddie,109,male,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,fred,106,male,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,jimmy,201,male,17,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,john,492,male,20,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,keri tate,1279,female,40,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,linda,294,female,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,mela,194,female,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,molly,436,female,18,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,the shape,559,male,NA,tt0120694,Halloween H20: 20 Years Later,1998,102
4317,will brennan,289,male,42,tt0120694,Halloween H20: 20 Years Later,1998,102
4319,bill,288,male,22,tt0220506,Halloween: Resurrection,2002,45
4319,donna,375,female,21,tt0220506,Halloween: Resurrection,2002,45
4319,freddie harris,854,male,30,tt0220506,Halloween: Resurrection,2002,45
4319,jen,418,female,22,tt0220506,Halloween: Resurrection,2002,45
4319,jim,325,male,24,tt0220506,Halloween: Resurrection,2002,45
4319,myles barton,250,male,19,tt0220506,Halloween: Resurrection,2002,45
4319,nora,347,female,29,tt0220506,Halloween: Resurrection,2002,45
4319,rudy,400,male,32,tt0220506,Halloween: Resurrection,2002,45
4319,sara moyer,634,female,25,tt0220506,Halloween: Resurrection,2002,45
4319,scott,185,male,18,tt0220506,Halloween: Resurrection,2002,45
4328,adam,1203,male,28,tt0210094,Happy Campers,2001,NA
4328,don't touch me,142,male,NA,tt0210094,Happy Campers,2001,NA
4328,donald,1434,male,23,tt0210094,Happy Campers,2001,NA
4328,hayley,224,female,NA,tt0210094,Happy Campers,2001,NA
4328,jasper,774,male,27,tt0210094,Happy Campers,2001,NA
4328,oberon,1022,male,48,tt0210094,Happy Campers,2001,NA
4328,pixel,1206,female,22,tt0210094,Happy Campers,2001,NA
4328,talia,1026,female,26,tt0210094,Happy Campers,2001,NA
4328,wendy,2809,female,21,tt0210094,Happy Campers,2001,NA
4328,wichita,3224,male,19,tt0210094,Happy Campers,2001,NA
4333,andy mast,1483,male,44,tt0079271,Hardcore,1979,NA
4333,beatrice,160,female,27,tt0079271,Hardcore,1979,NA
4333,detective burro,209,male,37,tt0079271,Hardcore,1979,NA
4333,felice,387,female,23,tt0079271,Hardcore,1979,NA
4333,jake vandorn,2927,male,52,tt0079271,Hardcore,1979,NA
4333,jism jim,281,male,NA,tt0079271,Hardcore,1979,NA
4333,joe vandorn,123,male,52,tt0079271,Hardcore,1979,NA
4333,male teller,128,male,32,tt0079271,Hardcore,1979,NA
4333,marsha dejong,113,female,NA,tt0079271,Hardcore,1979,NA
4333,mary,128,female,37,tt0079271,Hardcore,1979,NA
4333,niki,1344,female,28,tt0079271,Hardcore,1979,NA
4333,ramada,346,male,57,tt0079271,Hardcore,1979,NA
4333,tod,227,male,29,tt0079271,Hardcore,1979,NA
4333,wes dejong,453,male,49,tt0079271,Hardcore,1979,NA
4334,alvy,591,male,40,tt0099740,Hardware,1990,11
4334,angry bob,232,male,43,tt0099740,Hardware,1990,11
4334,chief,185,male,48,tt0099740,Hardware,1990,11
4334,jill,661,female,26,tt0099740,Hardware,1990,11
4334,lincoln wineber,319,male,42,tt0099740,Hardware,1990,11
4334,moses baxter,1040,male,29,tt0099740,Hardware,1990,11
4334,shades,616,male,29,tt0099740,Hardware,1990,11
4337,candy gulf,225,female,NA,tt0067185,Harold and Maude,1971,NA
4337,edith phern,155,female,25,tt0067185,Harold and Maude,1971,NA
4337,glaucus,359,male,61,tt0067185,Harold and Maude,1971,NA
4337,harold,2664,male,23,tt0067185,Harold and Maude,1971,NA
4337,head nurse,129,female,50,tt0067185,Harold and Maude,1971,NA
4337,maude,4419,female,75,tt0067185,Harold and Maude,1971,NA
4337,mrs. chasen,2513,female,40,tt0067185,Harold and Maude,1971,NA
4337,priest,229,male,55,tt0067185,Harold and Maude,1971,NA
4337,psychiatrist,483,male,52,tt0067185,Harold and Maude,1971,NA
4337,sunshine doré,436,female,30,tt0067185,Harold and Maude,1971,NA
4337,uncle victor,1203,male,46,tt0067185,Harold and Maude,1971,NA
4341,dan,274,male,NA,tt2257436,Hate Crime,2012,NA
4341,melissa,217,female,46,tt2257436,Hate Crime,2012,NA
4341,one,1619,male,NA,tt2257436,Hate Crime,2012,NA
4341,three,1750,male,47,tt2257436,Hate Crime,2012,NA
4341,two,1143,male,NA,tt2257436,Hate Crime,2012,NA
4341,tyler,114,male,NA,tt2257436,Hate Crime,2012,NA
4344,abby,201,female,NA,tt0790721,Normal Adolescent Behavior,2007,NA
4344,allyson,220,female,NA,tt0790721,Normal Adolescent Behavior,2007,NA
4344,ann,144,female,NA,tt0790721,Normal Adolescent Behavior,2007,NA
4344,bill,198,male,NA,tt0790721,Normal Adolescent Behavior,2007,NA
4344,billie,1230,female,23,tt0790721,Normal Adolescent Behavior,2007,NA
4344,helen,907,female,48,tt0790721,Normal Adolescent Behavior,2007,NA
4344,jonah,193,male,24,tt0790721,Normal Adolescent Behavior,2007,NA
4344,nathan,636,male,15,tt0790721,Normal Adolescent Behavior,2007,NA
4344,price,285,male,21,tt0790721,Normal Adolescent Behavior,2007,NA
4344,robert,247,male,21,tt0790721,Normal Adolescent Behavior,2007,NA
4344,ryan,348,female,25,tt0790721,Normal Adolescent Behavior,2007,NA
4344,sean,989,male,29,tt0790721,Normal Adolescent Behavior,2007,NA
4344,wendy,3024,female,24,tt0790721,Normal Adolescent Behavior,2007,NA
4345,'hot probs' d.j,144,male,35,tt0097493,Heathers,1988,2
4345,betty finn,136,female,21,tt0097493,Heathers,1988,2
4345,big bud dean,146,male,52,tt0097493,Heathers,1988,2
4345,brad,196,male,NA,tt0097493,Heathers,1988,2
4345,dennis,107,male,20,tt0097493,Heathers,1988,2
4345,father ripper,201,male,36,tt0097493,Heathers,1988,2
4345,heather duke,1066,female,17,tt0097493,Heathers,1988,2
4345,heather mcnamar,550,female,NA,tt0097493,Heathers,1988,2
4345,j.d.,2259,male,19,tt0097493,Heathers,1988,2
4345,kurt kelly,234,male,22,tt0097493,Heathers,1988,2
4345,officer mccord,160,male,31,tt0097493,Heathers,1988,2
4345,officer milner,131,male,NA,tt0097493,Heathers,1988,2
4345,pauline fleming,614,female,40,tt0097493,Heathers,1988,2
4345,peter dawson,333,male,23,tt0097493,Heathers,1988,2
4345,ram,232,male,23,tt0097493,Heathers,1988,2
4345,veronica,3976,female,17,tt0097493,Heathers,1988,2
4345,veronica's dad,156,male,52,tt0097493,Heathers,1988,2
4345,veronica's mom,307,female,41,tt0097493,Heathers,1988,2
4351,dawn stupek,972,female,35,tt1029120,Henry Poole Is Here,2008,2
4351,dr. fancher,145,male,70,tt1029120,Henry Poole Is Here,2008,2
4351,esperanza marti,1082,female,52,tt1029120,Henry Poole Is Here,2008,2
4351,Father Salazar,730,male,47,tt1029120,Henry Poole Is Here,2008,2
4351,henry poole,2011,male,37,tt1029120,Henry Poole Is Here,2008,2
4351,meg wyatt,281,female,43,tt1029120,Henry Poole Is Here,2008,2
4351,millie stupek,138,female,8,tt1029120,Henry Poole Is Here,2008,2
4351,patience,285,female,NA,tt1029120,Henry Poole Is Here,2008,2
4352,alien child,107,male,44,tt1798709,Her,2013,27
4352,amy,957,female,39,tt1798709,Her,2013,27
4352,blind date,234,female,29,tt1798709,Her,2013,27
4352,catherine,243,female,28,tt1798709,Her,2013,27
4352,charles,148,male,43,tt1798709,Her,2013,27
4352,paul,277,male,34,tt1798709,Her,2013,27
4352,samantha,3675,female,29,tt1798709,Her,2013,27
4352,sexykitten,107,female,40,tt1798709,Her,2013,27
4352,text voice,236,male,NA,tt1798709,Her,2013,27
4352,theodore,4241,male,39,tt1798709,Her,2013,27
4353,billy,473,male,40,tt1212419,Hereafter,2010,36
4353,christos,123,male,54,tt1212419,Hereafter,2010,36
4353,cooking teacher,158,male,52,tt1212419,Hereafter,2010,36
4353,didier,444,male,40,tt1212419,Hereafter,2010,36
4353,dr. rousseau,305,female,65,tt1212419,Hereafter,2010,36
4353,factory supervi,103,male,52,tt1212419,Hereafter,2010,36
4353,factory worker,294,male,NA,tt1212419,Hereafter,2010,36
4353,foster father,195,male,63,tt1212419,Hereafter,2010,36
4353,foster mother,118,female,51,tt1212419,Hereafter,2010,36
4353,george lonegan,1882,male,40,tt1212419,Hereafter,2010,36
4353,hospice recepti,109,female,NA,tt1212419,Hereafter,2010,36
4353,jason,227,male,NA,tt1212419,Hereafter,2010,36
4353,man,175,male,30,tt1212419,Hereafter,2010,36
4353,marie lelay,1000,female,35,tt1212419,Hereafter,2010,36
4353,melanie,601,female,29,tt1212419,Hereafter,2010,36
4353,mrs. joyce,210,female,57,tt1212419,Hereafter,2010,36
4353,priest,117,male,45,tt1212419,Hereafter,2010,36
4353,publishing exec,150,male,52,tt1212419,Hereafter,2010,36
4353,social worker,137,male,NA,tt1212419,Hereafter,2010,36
4353,tour guide,240,female,NA,tt1212419,Hereafter,2010,36
4361,alfred hitchcoc,3605,male,75,tt0975645,Hitchcock,2012,6
4361,alma reville,1789,female,67,tt0975645,Hitchcock,2012,6
4361,anthony perkins,118,male,37,tt0975645,Hitchcock,2012,6
4361,barney balaban,314,male,65,tt0975645,Hitchcock,2012,6
4361,ed gein,227,male,54,tt0975645,Hitchcock,2012,6
4361,geoffrey shurlo,207,male,69,tt0975645,Hitchcock,2012,6
4361,lew wasserman,371,male,44,tt0975645,Hitchcock,2012,6
4361,peggy robertson,369,female,40,tt0975645,Hitchcock,2012,6
4361,vera miles,220,female,30,tt0975645,Hitchcock,2012,6
4361,whitfield cook,458,male,50,tt0975645,Hitchcock,2012,6
4369,bill rohan,864,male,11,tt0093209,Hope and Glory,1987,22
4369,clive rohan,1130,male,37,tt0093209,Hope and Glory,1987,22
4369,cpl. bruce carr,350,male,27,tt0093209,Hope and Glory,1987,22
4369,dawn rohan,1046,female,23,tt0093209,Hope and Glory,1987,22
4369,grace rohan,1501,female,46,tt0093209,Hope and Glory,1987,22
4369,grandfather geo,933,male,59,tt0093209,Hope and Glory,1987,22
4369,grandma,129,female,NA,tt0093209,Hope and Glory,1987,22
4369,headmaster,229,male,70,tt0093209,Hope and Glory,1987,22
4369,mac,652,male,46,tt0093209,Hope and Glory,1987,22
4369,molly,383,female,35,tt0093209,Hope and Glory,1987,22
4369,roger,305,male,NA,tt0093209,Hope and Glory,1987,22
4369,sue rohan,175,female,NA,tt0093209,Hope and Glory,1987,22
4373,dave,397,male,29,tt0787475,Hot Rod,2007,17
4373,denise,873,female,31,tt0787475,Hot Rod,2007,17
4373,eugene,168,male,NA,tt0787475,Hot Rod,2007,17
4373,frank powell,559,male,65,tt0787475,Hot Rod,2007,17
4373,kevin powell,847,male,30,tt0787475,Hot Rod,2007,17
4373,marie powell,612,female,58,tt0787475,Hot Rod,2007,17
4373,olivia,308,female,NA,tt0787475,Hot Rod,2007,17
4373,rico,125,male,31,tt0787475,Hot Rod,2007,17
4373,rod kimble,8538,male,29,tt0787475,Hot Rod,2007,17
4377,amy wolfe,367,female,NA,tt0116573,House of the Damned,1996,NA
4377,aubrey south,326,female,10,tt0116573,House of the Damned,1996,NA
4377,dr. edward shea,491,male,NA,tt0116573,House of the Damned,1996,NA
4377,father seamus,909,male,NA,tt0116573,House of the Damned,1996,NA
4377,maura south,1135,female,33,tt0116573,House of the Damned,1996,NA
4377,plumber,104,male,NA,tt0116573,House of the Damned,1996,NA
4377,will south,1272,male,43,tt0116573,House of the Damned,1996,NA
4378,donald w. black,682,male,44,tt0185371,House on Haunted Hill,1999,69
4378,eddie baker,756,male,28,tt0185371,House on Haunted Hill,1999,69
4378,melissa margare,250,female,26,tt0185371,House on Haunted Hill,1999,69
4378,sara wolfe,1566,female,23,tt0185371,House on Haunted Hill,1999,69
4378,stephen h. pric,2037,male,48,tt0185371,House on Haunted Hill,1999,69
4378,watson pritchet,1488,male,29,tt0185371,House on Haunted Hill,1999,69
4379,al,478,male,NA,tt1341188,How Do You Know,2010,33
4379,annie,705,female,37,tt1341188,How Do You Know,2010,33
4379,charles,1271,male,73,tt1341188,How Do You Know,2010,33
4379,george,3719,male,41,tt1341188,How Do You Know,2010,33
4379,lisa,4004,female,34,tt1341188,How Do You Know,2010,33
4379,matty,1309,male,42,tt1341188,How Do You Know,2010,33
4379,riva,143,female,NA,tt1341188,How Do You Know,2010,33
4379,ron,440,male,56,tt1341188,How Do You Know,2010,33
4379,terry,327,female,34,tt1341188,How Do You Know,2010,33
4383,coleman silk,3116,male,66,tt0308383,The Human Stain,2003,7
4383,doc chizner,178,male,NA,tt0308383,The Human Stain,2003,7
4383,ellie,141,female,26,tt0308383,The Human Stain,2003,7
4383,ernestine,559,female,NA,tt0308383,The Human Stain,2003,7
4383,faunia farley,1381,female,36,tt0308383,The Human Stain,2003,7
4383,herb keble,203,male,54,tt0308383,The Human Stain,2003,7
4383,iris silk,232,female,70,tt0308383,The Human Stain,2003,7
4383,lester farley,965,male,53,tt0308383,The Human Stain,2003,7
4383,louie borero,332,male,51,tt0308383,The Human Stain,2003,7
4383,mr. silk,162,male,39,tt0308383,The Human Stain,2003,7
4383,mrs. silk,456,female,53,tt0308383,The Human Stain,2003,7
4383,nathan zuckerma,567,male,48,tt0308383,The Human Stain,2003,7
4383,nature center g,198,female,20,tt0308383,The Human Stain,2003,7
4383,nelson primus,349,male,41,tt0308383,The Human Stain,2003,7
4383,psychologist,122,female,52,tt0308383,The Human Stain,2003,7
4383,steena paulsson,354,female,31,tt0308383,The Human Stain,2003,7
4390,bert gordon,2158,male,34,tt0054997,The Hustler,1961,NA
4390,big john,188,male,34,tt0054997,The Hustler,1961,NA
4390,charlie burns,808,male,53,tt0054997,The Hustler,1961,NA
4390,eddie felson,4259,male,36,tt0054997,The Hustler,1961,NA
4390,findley,384,male,38,tt0054997,The Hustler,1961,NA
4390,minnesota fats,296,male,45,tt0054997,The Hustler,1961,NA
4390,sarah packard,1491,female,29,tt0054997,The Hustler,1961,NA
4394,captain bob,226,male,73,tt1691920,I Melt with You,2011,NA
4394,ethan,144,male,NA,tt1691920,I Melt with You,2011,NA
4394,jonathan,1168,male,47,tt1691920,I Melt with You,2011,NA
4394,officer boyde,487,female,40,tt1691920,I Melt with You,2011,NA
4394,randi,154,female,26,tt1691920,I Melt with You,2011,NA
4394,raven,124,female,23,tt1691920,I Melt with You,2011,NA
4394,richard,2889,male,42,tt1691920,I Melt with You,2011,NA
4394,ron,1405,male,46,tt1691920,I Melt with You,2011,NA
4394,ryan,133,male,21,tt1691920,I Melt with You,2011,NA
4394,tim,614,male,38,tt1691920,I Melt with You,2011,NA
4395,erica,1332,female,NA,tt0770772,I Think I Love My Wife,2007,15
4395,george,530,male,50,tt0770772,I Think I Love My Wife,2007,15
4395,mr. landis,136,male,64,tt0770772,I Think I Love My Wife,2007,15
4395,nikki tru,2567,female,30,tt0770772,I Think I Love My Wife,2007,15
4395,richard cooper,4969,male,42,tt0770772,I Think I Love My Wife,2007,15
4395,teddy,138,male,41,tt0770772,I Think I Love My Wife,2007,15
4395,tracy,142,female,25,tt0770772,I Think I Love My Wife,2007,15
4396,alma - maid,399,female,32,tt0036027,I Walked with a Zombie,1943,NA
4396,betsy connell,2766,female,34,tt0036027,I Walked with a Zombie,1943,NA
4396,coachman,178,male,61,tt0036027,I Walked with a Zombie,1943,NA
4396,dr. maxwell,826,male,52,tt0036027,I Walked with a Zombie,1943,NA
4396,mrs. rand,1108,female,36,tt0036027,I Walked with a Zombie,1943,NA
4396,paul holland,1927,male,39,tt0036027,I Walked with a Zombie,1943,NA
4396,wesley rand,1373,male,33,tt0036027,I Walked with a Zombie,1943,NA
4397,caroline suzann,203,female,44,tt0309698,Identity,2003,74
4397,ed,970,male,37,tt0309698,Identity,2003,74
4397,george york,436,male,44,tt0309698,Identity,2003,74
4397,ginny,173,female,26,tt0309698,Identity,2003,74
4397,larry,737,male,44,tt0309698,Identity,2003,74
4397,lou,296,male,30,tt0309698,Identity,2003,74
4397,paris,854,female,31,tt0309698,Identity,2003,74
4397,rhodes,531,male,49,tt0309698,Identity,2003,74
4397,robert maine,170,male,32,tt0309698,Identity,2003,74
4399,attorney genera,268,female,27,tt0387808,Idiocracy,2006,0
4399,doctor,133,male,NA,tt0387808,Idiocracy,2006,0
4399,female newscast,146,female,NA,tt0387808,Idiocracy,2006,0
4399,Frito,871,male,31,tt0387808,Idiocracy,2006,0
4399,joe bauers,3943,male,35,tt0387808,Idiocracy,2006,0
4399,"judge hank ""the",130,male,55,tt0387808,Idiocracy,2006,0
4399,narrator,565,male,NA,tt0387808,Idiocracy,2006,0
4399,officer collins,429,male,NA,tt0387808,Idiocracy,2006,0
4399,President Camac,551,male,38,tt0387808,Idiocracy,2006,0
4399,rita,1114,female,34,tt0387808,Idiocracy,2006,0
4399,Secretary of De,207,male,NA,tt0387808,Idiocracy,2006,0
4399,yuppie wife,140,female,NA,tt0387808,Idiocracy,2006,0
4403,alex,1003,female,20,tt0385267,In Good Company,2004,63
4403,ann,257,female,46,tt0385267,In Good Company,2004,63
4403,carter,3611,male,26,tt0385267,In Good Company,2004,63
4403,corwin,143,male,55,tt0385267,In Good Company,2004,63
4403,dan,2360,male,50,tt0385267,In Good Company,2004,63
4403,enrique colon,202,male,37,tt0385267,In Good Company,2004,63
4403,eugene kalb,376,male,73,tt0385267,In Good Company,2004,63
4403,jana,111,female,16,tt0385267,In Good Company,2004,63
4403,kimberly,106,female,32,tt0385267,In Good Company,2004,63
4403,lou,146,male,NA,tt0385267,In Good Company,2004,63
4403,morty,247,male,50,tt0385267,In Good Company,2004,63
4403,steckle,571,male,42,tt0385267,In Good Company,2004,63
4403,teddy k's assis,288,female,NA,tt0385267,In Good Company,2004,63
4404,amy,329,female,38,tt0388125,In Her Shoes,2005,44
4404,ella hirsh,1370,female,71,tt0388125,In Her Shoes,2005,44
4404,jim danvers,292,male,47,tt0388125,In Her Shoes,2005,44
4404,lewis feldman,201,male,76,tt0388125,In Her Shoes,2005,44
4404,maggie,3097,female,33,tt0388125,In Her Shoes,2005,44
4404,michael feller,263,male,61,tt0388125,In Her Shoes,2005,44
4404,mrs. lefkowitz,479,female,81,tt0388125,In Her Shoes,2005,44
4404,rose,2887,female,33,tt0388125,In Her Shoes,2005,44
4404,simon stein,866,male,34,tt0388125,In Her Shoes,2005,44
4404,sydelle feller,336,female,60,tt0388125,In Her Shoes,2005,44
4409,angie,148,female,24,tt0478134,In the Valley of Elah,2007,8
4409,arnold bickman,138,male,67,tt0478134,In the Valley of Elah,2007,8
4409,chief buchwald,257,male,39,tt0478134,In the Valley of Elah,2007,8
4409,corporal steve,601,male,29,tt0478134,In the Valley of Elah,2007,8
4409,det. emily sand,2127,female,32,tt0478134,In the Valley of Elah,2007,8
4409,detective,113,male,NA,tt0478134,In the Valley of Elah,2007,8
4409,detective hodge,116,male,46,tt0478134,In the Valley of Elah,2007,8
4409,evie,138,female,55,tt0478134,In the Valley of Elah,2007,8
4409,hank deerfield,2618,male,61,tt0478134,In the Valley of Elah,2007,8
4409,joan deerfield,242,female,61,tt0478134,In the Valley of Elah,2007,8
4409,lt. burke,117,male,40,tt0478134,In the Valley of Elah,2007,8
4409,lt. kirklander,422,male,41,tt0478134,In the Valley of Elah,2007,8
4409,medical examine,115,male,48,tt0478134,In the Valley of Elah,2007,8
4409,mike deerfield,191,male,25,tt0478134,In the Valley of Elah,2007,8
4409,private robert,126,male,27,tt0478134,In the Valley of Elah,2007,8
4409,pussy's bouncer,107,male,NA,tt0478134,In the Valley of Elah,2007,8
4409,spc. ennis long,123,male,27,tt0478134,In the Valley of Elah,2007,8
4409,spc. gordon bon,382,male,25,tt0478134,In the Valley of Elah,2007,8
4422,aubrey daniel,254,male,50,tt1130080,The Informant!,2009,38
4422,ed herbst,112,male,40,tt1130080,The Informant!,2009,38
4422,fbi special age,387,male,38,tt1130080,The Informant!,2009,38
4422,fbi special age,108,male,55,tt1130080,The Informant!,2009,38
4422,ginger whitacre,535,female,32,tt1130080,The Informant!,2009,38
4422,james epstein,447,male,39,tt1130080,The Informant!,2009,38
4422,mark cheviron,166,male,50,tt1130080,The Informant!,2009,38
4422,mark whitacre,8058,male,39,tt1130080,The Informant!,2009,38
4422,mick andreas,552,male,NA,tt1130080,The Informant!,2009,38
4422,robin mann,114,female,48,tt1130080,The Informant!,2009,38
4422,Shepard,1367,male,NA,tt1130080,The Informant!,2009,38
4422,walker,158,male,NA,tt1130080,The Informant!,2009,38
4440,aaron,369,male,19,tt0804497,It's Kind of a Funny Story,2010,7
4440,bobby,1754,male,41,tt0804497,It's Kind of a Funny Story,2010,7
4440,craig,4191,male,18,tt0804497,It's Kind of a Funny Story,2010,7
4440,dr. mahmoud,118,male,44,tt0804497,It's Kind of a Funny Story,2010,7
4440,george,216,male,44,tt0804497,It's Kind of a Funny Story,2010,7
4440,humble,112,male,NA,tt0804497,It's Kind of a Funny Story,2010,7
4440,johnny,203,male,NA,tt0804497,It's Kind of a Funny Story,2010,7
4440,lynn,398,female,43,tt0804497,It's Kind of a Funny Story,2010,7
4440,monica,174,female,45,tt0804497,It's Kind of a Funny Story,2010,7
4440,muqtada,138,male,51,tt0804497,It's Kind of a Funny Story,2010,7
4440,nia,472,female,22,tt0804497,It's Kind of a Funny Story,2010,7
4440,noelle,569,female,19,tt0804497,It's Kind of a Funny Story,2010,7
4440,smitty,220,male,41,tt0804497,It's Kind of a Funny Story,2010,7
4441,clyde,2756,male,42,tt1278379,Jack Goes Boating,2010,0
4441,connie,1635,female,42,tt1278379,Jack Goes Boating,2010,0
4441,dr. bob thomas,232,male,44,tt1278379,Jack Goes Boating,2010,0
4441,jack,2179,male,43,tt1278379,Jack Goes Boating,2010,0
4441,lucy,1246,female,41,tt1278379,Jack Goes Boating,2010,0
4449,calvin bouchard,329,male,47,tt0085750,Jaws 3-D,1983,116
4449,dr. kathryn 'ka,1559,female,30,tt0085750,Jaws 3-D,1983,116
4449,kelly ann bukow,394,female,22,tt0085750,Jaws 3-D,1983,116
4449,mike brody,1935,male,29,tt0085750,Jaws 3-D,1983,116
4449,philip fitzroyc,1014,male,31,tt0085750,Jaws 3-D,1983,116
4449,sean brody,455,male,22,tt0085750,Jaws 3-D,1983,116
4450,carla brody,628,female,29,tt0093300,Jaws: The Revenge,1987,46
4450,clarence,144,male,NA,tt0093300,Jaws: The Revenge,1987,46
4450,ellen brody,1632,female,50,tt0093300,Jaws: The Revenge,1987,46
4450,hoagie,1274,male,54,tt0093300,Jaws: The Revenge,1987,46
4450,jake,1890,male,30,tt0093300,Jaws: The Revenge,1987,46
4450,louisa,156,female,34,tt0093300,Jaws: The Revenge,1987,46
